rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z
1691262939331176228,,1669,,1691262939,330883201,"""world""",,,-1.9465117454528809,1.6082947254180908,0.10371927171945572
1691262939340955847,,1670,,1691262939,340881357,"""world""",,,-1.946505069732666,1.608281135559082,0.1037098616361618
1691262939350962883,,1671,,1691262939,350884531,"""world""",,,-1.9465291500091553,1.6082912683486938,0.10372528433799744
1691262939360985358,,1672,,1691262939,360914148,"""world""",,,-1.9465068578720093,1.6083232164382935,0.10372142493724823
1691262939370949646,,1673,,1691262939,370874805,"""world""",,,-1.9465101957321167,1.6083011627197266,0.10370655357837677
1691262939380947708,,1674,,1691262939,380878460,"""world""",,,-1.946505069732666,1.608311653137207,0.10371975600719452
1691262939390955565,,1675,,1691262939,390880830,"""world""",,,-1.9465030431747437,1.6082968711853027,0.10374048352241516
1691262939400953055,,1676,,1691262939,400877674,"""world""",,,-1.9464797973632812,1.6083590984344482,0.1037418320775032
1691262939410937988,,1677,,1691262939,410870159,"""world""",,,-1.9465210437774658,1.6082355976104736,0.10374996066093445
1691262939420942396,,1678,,1691262939,420872232,"""world""",,,-1.9465138912200928,1.60831618309021,0.10374990105628967
1691262939430931251,,1679,,1691262939,430866977,"""world""",,,-1.9464854001998901,1.6083321571350098,0.10372580587863922
1691262939441005156,,1680,,1691262939,440924882,"""world""",,,-1.9464430809020996,1.6083612442016602,0.10371149331331253
1691262939450964003,,1681,,1691262939,450871705,"""world""",,,-1.946500301361084,1.6083050966262817,0.10375715047121048
1691262939460974735,,1682,,1691262939,460884089,"""world""",,,-1.9465124607086182,1.6082956790924072,0.1037423312664032
1691262939470959023,,1683,,1691262939,470879002,"""world""",,,-1.946510672569275,1.608310341835022,0.10374759137630463
1691262939480951995,,1684,,1691262939,480873923,"""world""",,,-1.9464272260665894,1.6083422899246216,0.10368538647890091
1691262939490955176,,1685,,1691262939,490873107,"""world""",,,-1.9465100765228271,1.6082909107208252,0.10372716933488846
1691262939500975324,,1686,,1691262939,500893634,"""world""",,,-1.9464786052703857,1.6083009243011475,0.10370558500289917
1691262939510946852,,1687,,1691262939,510873159,"""world""",,,-1.9464998245239258,1.608319878578186,0.1037043109536171
1691262939520995082,,1688,,1691262939,520870394,"""world""",,,-1.9464983940124512,1.6082961559295654,0.10373274981975555
1691262939530966423,,1689,,1691262939,530879101,"""world""",,,-1.9464879035949707,1.6082993745803833,0.1037222295999527
1691262939540961506,,1690,,1691262939,540883132,"""world""",,,-1.946509599685669,1.6082606315612793,0.10372386872768402
1691262939550970574,,1691,,1691262939,550901490,"""world""",,,-1.9465036392211914,1.608335018157959,0.10373863577842712
1691262939560998509,,1692,,1691262939,560907403,"""world""",,,-1.946502923965454,1.6082860231399536,0.103724904358387
1691262939570957748,,1693,,1691262939,570877168,"""world""",,,-1.9465101957321167,1.6083494424819946,0.10374237596988678
1691262939580950870,,1694,,1691262939,580876254,"""world""",,,-1.946513056755066,1.6083025932312012,0.10375077277421951
1691262939590952182,,1695,,1691262939,590874240,"""world""",,,-1.946485996246338,1.6083279848098755,0.10375819355249405
1691262939600995737,,1696,,1691262939,600901693,"""world""",,,-1.9464977979660034,1.6082963943481445,0.10375050455331802
1691262939610948967,,1697,,1691262939,610878056,"""world""",,,-1.946502923965454,1.6082878112792969,0.10376274585723877
1691262939620962030,,1698,,1691262939,620870440,"""world""",,,-1.946521282196045,1.608272671699524,0.10375556349754333
1691262939630991637,,1699,,1691262939,630902992,"""world""",,,-1.94649076461792,1.6083464622497559,0.10371185094118118
1691262939640967909,,1700,,1691262939,640880352,"""world""",,,-1.9465030431747437,1.6082839965820312,0.10372797399759293
1691262939650990182,,1701,,1691262939,650897453,"""world""",,,-1.946510672569275,1.6083041429519653,0.10369335114955902
1691262939660946535,,1702,,1691262939,660870369,"""world""",,,-1.946481704711914,1.6083319187164307,0.10372154414653778
1691262939670988471,,1703,,1691262939,670882167,"""world""",,,-1.9464936256408691,1.6082202196121216,0.10370342433452606
1691262939680955733,,1704,,1691262939,680873357,"""world""",,,-1.946511149406433,1.60823392868042,0.10368470847606659
1691262939691004302,,1705,,1691262939,690898303,"""world""",,,-1.9464950561523438,1.6082093715667725,0.10371580719947815
1691262939701029186,,1706,,1691262939,700922702,"""world""",,,-1.9464843273162842,1.6082489490509033,0.10369236767292023
1691262939710977658,,1707,,1691262939,710872344,"""world""",,,-1.9464973211288452,1.608269214630127,0.10369381308555603
1691262939720943752,,1708,,1691262939,720860847,"""world""",,,-1.9465014934539795,1.6083065271377563,0.10372275859117508
1691262939730963158,,1709,,1691262939,730871925,"""world""",,,-1.9465060234069824,1.608293056488037,0.10370758920907974
1691262939740957049,,1710,,1691262939,740873764,"""world""",,,-1.9465043544769287,1.6082780361175537,0.1037101224064827
1691262939750946359,,1711,,1691262939,750870995,"""world""",,,-1.9464936256408691,1.6083232164382935,0.10370410233736038
1691262939760944505,,1712,,1691262939,760868031,"""world""",,,-1.9464929103851318,1.6083117723464966,0.10372048616409302
1691262939770969843,,1713,,1691262939,770878776,"""world""",,,-1.9465019702911377,1.608221173286438,0.10370960831642151
1691262939781508262,,1714,,1691262939,780872112,"""world""",,,-1.9465245008468628,1.6082677841186523,0.10372750461101532
1691262939790961890,,1715,,1691262939,790870255,"""world""",,,-1.946488618850708,1.6082944869995117,0.10372669249773026
1691262939801271889,,1716,,1691262939,800878944,"""world""",,,-1.9464482069015503,1.6083147525787354,0.10371947288513184
1691262939810944617,,1717,,1691262939,810867230,"""world""",,,-1.946502685546875,1.6083245277404785,0.1036706417798996
1691262939820932417,,1718,,1691262939,820857618,"""world""",,,-1.9464876651763916,1.6082899570465088,0.10369778424501419
1691262939831011934,,1719,,1691262939,830895464,"""world""",,,-1.9464915990829468,1.6082745790481567,0.10369328409433365
1691262939840987787,,1720,,1691262939,840876100,"""world""",,,-1.9464815855026245,1.608282208442688,0.10370610654354095
1691262939850942362,,1721,,1691262939,850861064,"""world""",,,-1.9464949369430542,1.608283281326294,0.10368989408016205
1691262939860954699,,1722,,1691262939,860872865,"""world""",,,-1.946523904800415,1.6082799434661865,0.10370942950248718
1691262939870957945,,1723,,1691262939,870876581,"""world""",,,-1.946474552154541,1.6082760095596313,0.10372844338417053
1691262939880929274,,1724,,1691262939,880862020,"""world""",,,-1.9465035200119019,1.6082911491394043,0.10373589396476746
1691262939891061242,,1725,,1691262939,890921882,"""world""",,,-1.9464845657348633,1.608323335647583,0.10372067242860794
1691262939900953486,,1726,,1691262939,900874232,"""world""",,,-1.94649338722229,1.6082961559295654,0.1037168800830841
1691262939910941295,,1727,,1691262939,910871640,"""world""",,,-1.9465163946151733,1.6083316802978516,0.10372886061668396
1691262939920971913,,1728,,1691262939,920861336,"""world""",,,-1.9465205669403076,1.6082497835159302,0.10376185923814774
1691262939930963801,,1729,,1691262939,930875656,"""world""",,,-1.946448802947998,1.608298420906067,0.10375252366065979
1691262939940966069,,1730,,1691262939,940872076,"""world""",,,-1.9465200901031494,1.608288049697876,0.10373140126466751
1691262939950936916,,1731,,1691262939,950858416,"""world""",,,-1.9465116262435913,1.6082522869110107,0.10375747829675674
1691262939960965070,,1732,,1691262939,960878033,"""world""",,,-1.9465258121490479,1.6083004474639893,0.103733129799366
1691262939970961078,,1733,,1691262939,970874720,"""world""",,,-1.9464892148971558,1.6082820892333984,0.10369007289409637
1691262939980938012,,1734,,1691262939,980859893,"""world""",,,-1.9465168714523315,1.6083221435546875,0.10370872914791107
1691262939990984815,,1735,,1691262939,990880273,"""world""",,,-1.9464962482452393,1.608310341835022,0.10367988049983978
1691262940000937787,,1736,,1691262940,858463,"""world""",,,-1.9465136528015137,1.6082741022109985,0.10369212925434113
1691262940010939991,,1737,,1691262940,10870567,"""world""",,,-1.946516990661621,1.6082836389541626,0.10368993878364563
1691262940020947586,,1738,,1691262940,20867646,"""world""",,,-1.9465159177780151,1.6082793474197388,0.10369706898927689
1691262940030951046,,1739,,1691262940,30871420,"""world""",,,-1.946514368057251,1.6082969903945923,0.10370972752571106
1691262940040962245,,1740,,1691262940,40879684,"""world""",,,-1.9464478492736816,1.608353853225708,0.1036624163389206
1691262940050962145,,1741,,1691262940,50887907,"""world""",,,-1.9464430809020996,1.6083369255065918,0.10370464622974396
