rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z
1690899086439580953,,16978,,1690899086,439488080,"""world""",,,3.5740041732788086,3.724355697631836,0.2853860557079315
1690899086439593069,,16979,,1690899086,439500682,"""world""",,,3.573789119720459,3.7244203090667725,0.2854350805282593
1690899086439613980,,16980,,1690899086,439518721,"""world""",,,3.5738160610198975,3.7244327068328857,0.28543415665626526
1690899086439619923,,16984,,1690899086,439535135,"""world""",,,3.5738723278045654,3.7244713306427,0.2854536473751068
1690899086450956046,,16985,,1690899086,449491345,"""world""",,,3.573890447616577,3.7245001792907715,0.28545206785202026
1690899086459596441,,16986,,1690899086,459495883,"""world""",,,3.5738909244537354,3.7245230674743652,0.2854630947113037
1690899086569544624,,16987,,1690899086,569483243,"""world""",,,3.573808431625366,3.7245681285858154,0.28549453616142273
1690899086569554269,,16988,,1690899086,569495021,"""world""",,,3.5736258029937744,3.7245938777923584,0.28558778762817383
1690899086569594691,,16989,,1690899086,569508598,"""world""",,,3.573601245880127,3.7246150970458984,0.28558894991874695
1690899086569600293,,16995,,1690899086,569534362,"""world""",,,3.5735602378845215,3.7246174812316895,0.2855595648288727
1690899086569632566,,16996,,1690899086,569544834,"""world""",,,3.5738697052001953,3.7245607376098633,0.28548797965049744
1690899086569638323,,16997,,1690899086,569549802,"""world""",,,3.5738632678985596,3.7245678901672363,0.28548556566238403
1690899086579556460,,16998,,1690899086,579491903,"""world""",,,3.5739526748657227,3.724529266357422,0.28548893332481384
1690899086609521810,,16999,,1690899086,609459575,"""world""",,,3.573918342590332,3.7245523929595947,0.28548580408096313
1690899086609529026,,17000,,1690899086,609471239,"""world""",,,3.5739378929138184,3.7245492935180664,0.2854940891265869
1690899086609559551,,17001,,1690899086,609483052,"""world""",,,3.5735435485839844,3.7246510982513428,0.2856192886829376
1690899086619573323,,17002,,1690899086,619493882,"""world""",,,3.5731375217437744,3.7246713638305664,0.28574874997138977
1690899086629516532,,17003,,1690899086,629457977,"""world""",,,3.5731253623962402,3.724660873413086,0.28573983907699585
1690899086689560111,,17004,,1690899086,689487356,"""world""",,,3.5731935501098633,3.724658489227295,0.2857322096824646
1690899086689564355,,17005,,1690899086,689499134,"""world""",,,3.5735676288604736,3.7246365547180176,0.2855905294418335
1690899086689567400,,17006,,1690899086,689514319,"""world""",,,3.573486566543579,3.724660634994507,0.2856305241584778
1690899086689575681,,17009,,1690899086,689528754,"""world""",,,3.57399845123291,3.7245678901672363,0.2854527235031128
1690899086699558861,,17010,,1690899086,699486704,"""world""",,,3.5737690925598145,3.724628210067749,0.2855386734008789
1690899086709548183,,17011,,1690899086,709489946,"""world""",,,3.573683977127075,3.724651575088501,0.28556203842163086
1690899086719577558,,17012,,1690899086,719494651,"""world""",,,3.573512554168701,3.724660634994507,0.2856470048427582
1690899086729541027,,17013,,1690899086,729481108,"""world""",,,3.5737497806549072,3.7246179580688477,0.28553158044815063
1690899086739560797,,17014,,1690899086,739484871,"""world""",,,3.57361102104187,3.724660873413086,0.2855936288833618
1690899086749620274,,17015,,1690899086,749489641,"""world""",,,3.5735840797424316,3.7246856689453125,0.28559747338294983
1690899086759556058,,17016,,1690899086,759489355,"""world""",,,3.5737721920013428,3.7246501445770264,0.2855532467365265
1690899086769523228,,17017,,1690899086,769471829,"""world""",,,3.5735466480255127,3.7246944904327393,0.285643607378006
1690899086779659757,,17018,,1690899086,779514768,"""world""",,,3.5738885402679443,3.724660634994507,0.285541296005249
1690899086809550230,,17019,,1690899086,809479557,"""world""",,,3.5741374492645264,3.7246031761169434,0.28546154499053955
1690899086809553645,,17020,,1690899086,809491334,"""world""",,,3.574129819869995,3.724663019180298,0.2855254113674164
1690899086809567772,,17021,,1690899086,809504872,"""world""",,,3.574035406112671,3.724738836288452,0.2855837941169739
1690899086819547184,,17022,,1690899086,819484817,"""world""",,,3.574178457260132,3.7247538566589355,0.2855824828147888
1690899086829529024,,17023,,1690899086,829476188,"""world""",,,3.5740604400634766,3.7248406410217285,0.2856205403804779
1690899086959551885,,17024,,1690899086,959484650,"""world""",,,3.574073553085327,3.724886417388916,0.2856476306915283
1690899086959559903,,17025,,1690899086,959496542,"""world""",,,3.5739457607269287,3.724925994873047,0.28571227192878723
1690899086959570225,,17026,,1690899086,959509205,"""world""",,,3.574443817138672,3.724867105484009,0.28557267785072327
1690899086959586317,,17032,,1690899086,959532933,"""world""",,,3.5746824741363525,3.7249693870544434,0.28546959161758423
1690899086959607837,,17033,,1690899086,959545157,"""world""",,,3.5747759342193604,3.7249505519866943,0.2854539155960083
1690899086959613263,,17036,,1690899086,959559872,"""world""",,,3.574901580810547,3.7251381874084473,0.28566762804985046
1690899086969523136,,17037,,1690899086,969474849,"""world""",,,3.5749080181121826,3.725208282470703,0.2857320308685303
1690899086979552750,,17038,,1690899086,979487653,"""world""",,,3.573760747909546,3.725269079208374,0.2862986624240875
1690899086989551150,,17039,,1690899086,989484662,"""world""",,,3.5748517513275146,3.7253496646881104,0.28574857115745544
1690899087059549709,,17040,,1690899087,59485821,"""world""",,,3.5749926567077637,3.725383758544922,0.28575679659843445
1690899087059558104,,17041,,1690899087,59496485,"""world""",,,3.575160503387451,3.725463628768921,0.2857586145401001
1690899087059570043,,17042,,1690899087,59511242,"""world""",,,3.575201988220215,3.7255449295043945,0.2858290374279022
1690899087059574101,,17046,,1690899087,59527757,"""world""",,,3.575651168823242,3.72591495513916,0.28598901629447937
1690899087069606941,,17047,,1690899087,69491169,"""world""",,,3.5756494998931885,3.72599196434021,0.2859734892845154
